trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20240424,3300,16004,15603
20240424,3310,1632,1612
20240424,3320,2906,2718
20240424,3330,410,457
20240424,3340,5409,5303
20240424,3350,440,1032
20240424,3360,9387,9502
20240424,3370,819,927
20240424,3380,604,671
20240424,3390,5718,5764
20240424,3400,406,435
20240424,3410,928,920
20240424,3420,1958,1937
20240424,3430,756,772
20240424,3431,12,18
20240424,3432,47,44
20240424,3433,12,9
20240424,3434,115,125
20240424,3435,32,49
20240424,3436,25,19
20240424,3450,565,553
20240424,3460,124,133
20240424,3470,3903,3880
20240424,3480,1378,1407
20240424,3490,137,123
20240424,4050,1388,1339
20240424,4060,1239,1349
20240424,4070,696,717
20240424,4080,7181,7588
20240424,4090,542,530
20240424,4100,158,163
20240424,4110,533,530
20240424,4120,4314,4377
20240424,4130,945,910
20240424,4140,528,481
20240424,4150,1226,1238
20240424,4160,187,181
20240424,4170,3076,3135
20240424,4180,1564,1394
20240424,4190,1987,1941
20240424,4200,2483,2600
20240424,4210,3854,3794
20240424,4220,19277,19240
20240424,4250,1211,1187
20240424,4260,677,651
20240424,4270,328,317
20240424,4271,679,678
20240424,4272,1967,1861
20240424,4290,1904,1887
20240424,4300,1556,1566
20240424,4310,2178,2191
20240424,4320,1236,1454
20240424,4330,2206,2107
20240424,4340,9545,9600
20240424,4350,786,770
20240424,4360,883,932
20240424,4370,1395,1360
20240424,4380,397,389
20240424,4390,599,672
20240424,4400,11586,11549
20240424,4410,916,944
20240424,4420,1799,1693
20240424,4430,1443,1361
20240424,4440,4798,4803
20240424,4450,609,609
20240424,4460,1171,1233
20240424,4470,160,152
20240424,5000,8874,8896
20240424,5010,327,281
20240424,5020,203,207
20240424,5030,852,836
20240424,5040,366,275
20240424,5050,3316,3388
20240424,5060,237,216
20240424,5070,554,533
20240424,5080,31,34
20240424,5090,456,450
20240424,5100,150,151
20240424,5110,96,155
20240424,5120,1082,845
20240424,5130,70,1
20240424,5190,200,217
20240424,5200,16,18
20240424,5210,442,501
20240424,5220,132,104
20240424,5230,514,579
20240424,5240,39,12
20240424,6000,3788,3822
20240424,6010,8,9
20240424,6020,163,148
20240424,6030,50,49
20240424,6040,7,10
20240424,6050,508,495
20240424,6060,10,5
20240424,6070,471,484
20240424,6080,145,166
20240424,6090,9,7
20240424,6100,7,10
20240424,6110,1106,1038
20240424,6120,10,11
20240424,6130,574,549
20240424,6140,49,33
20240424,6150,3,5
20240424,6160,452,412
20240424,6170,45,30
20240424,6180,310,322
20240424,6190,22,24
20240424,6200,5,9
20240424,6210,39,26
20240424,6220,259,245
20240424,6230,7,15
20240424,6240,237,246
20240424,6250,458,448
20240424,7000,8139,7708
20240424,7010,276,250
20240424,7020,14,12
20240424,7030,493,757
20240424,7050,62,76
20240424,7060,1166,1122
20240424,7070,8,6
20240424,7080,20,16
20240424,7090,800,764
20240424,7100,202,224
20240424,7110,19,15
20240424,7120,489,515
20240424,7130,614,773
20240424,7150,483,533
20240424,7160,3956,3754
20240424,7170,37,40
20240424,7180,111,94
20240424,7190,3233,3190
20240424,7200,145,119
20240424,7210,1133,1136
20240424,7220,103,108
20240424,7230,931,905
20240424,7240,38,34
20240424,7250,106,63
20240424,7260,116,106
20240424,7270,62,53
20240424,7280,14,11
20240424,7290,421,434
20240424,7300,138,144
20240424,7310,683,709
20240424,7320,144,137
20240424,7330,79,34
20240424,7331,0,1
20240424,7332,471,596
20240424,7333,37,35
20240424,7334,11,9
20240424,7335,170,61
20240424,7336,47,89
20240424,7350,229,314
20240424,7360,3864,3952
20240424,7361,27,34
20240424,7380,726,721
20240424,7390,539,532
20240425,900,9272,7788
20240425,910,1533,1601
20240425,920,2679,2205
20240425,930,6382,6459
20240425,940,2808,2801
20240425,950,2658,2145
20240425,960,11282,11712
20240425,970,14204,14412
20240425,980,15041,16036
20240425,990,19639,19629
20240425,1000,59089,57757
20240425,1010,4807,4678
20240425,1020,21678,21956
20240425,1030,3639,3542
20240425,1040,13590,13818
20240425,1050,1422,1412
20240425,1060,1644,1688
20240425,1070,8761,8935
20240425,1080,25629,26613
20240425,1090,10535,10078
20240425,1100,22182,22407
20240425,1110,6169,6107
20240425,1120,5250,4922
20240425,1130,1631,1672
20240425,1140,388,404
20240425,1150,1001,985
20240425,1160,3314,3393
20240425,1170,4922,4890
20240425,1180,5357,5655
20240425,1190,3058,2989
20240425,1191,300,293
20240425,1192,1980,1942
20240425,1193,685,690
20240425,1194,3319,3488
20240425,1201,69,65
20240425,1202,199,177
20240425,1203,444,420
20240425,1204,59,70
20240425,1205,48,43
20240425,1206,18,23
20240425,1207,13,49
20240425,1208,149,163
20240425,1210,16520,16300
20240425,1220,1562,1274
20240425,1230,594,566
20240425,1240,275,266
20240425,1250,7598,7869
20240425,2110,50,47
20240425,2120,76,92
20240425,2130,1218,1146
20240425,2140,19,23
20240425,2150,570,567
20240425,2160,45,45
20240425,2170,613,633
20240425,2180,1320,1366
20240425,2190,240,238
20240425,2200,2050,2055
20240425,2210,82,93
20240425,2220,1001,1132
20240425,2230,2159,2010
20240425,2240,397,398
20240425,2250,603,665
20240425,2260,1457,205
20240425,3140,319,309
20240425,3150,707,795
20240425,3160,5221,5109
20240425,3170,136,133
20240425,3180,718,716
20240425,3190,565,627
20240425,3210,374,339
20240425,3220,1945,1947
20240425,3230,5799,6387
20240425,3240,980,861
20240425,3250,1893,1979
20240425,3260,596,643
20240425,3270,2294,2412
20240425,3280,1861,1832
20240425,3290,1150,1183
20240425,3300,17862,17007
20240425,3310,1669,1684
20240425,3320,3141,2891
20240425,3330,462,496
20240425,3340,6025,5623
20240425,3350,528,1773
20240425,3360,9924,10166
20240425,3370,846,996
20240425,3380,627,699
20240425,3390,6112,6556
20240425,3400,453,474
20240425,3410,938,1005
20240425,3420,1825,1935
20240425,3430,841,753
20240425,3431,12,15
20240425,3432,23,34
20240425,3433,13,18
20240425,3434,53,168
20240425,3435,29,28
20240425,3436,17,13
20240425,3450,532,565
20240425,3460,119,147
20240425,3470,4127,4046
20240425,3480,1352,1413
20240425,3490,112,108
20240425,4050,1328,1281
20240425,4060,1750,1364
20240425,4070,667,684
20240425,4080,7364,7470
20240425,4090,458,509
20240425,4100,133,171
20240425,4110,490,511
20240425,4120,3997,4180
20240425,4130,900,834
20240425,4140,469,484
20240425,4150,1074,1114
20240425,4160,168,153
20240425,4170,2840,2893
20240425,4180,1464,1342
20240425,4190,1855,1847
20240425,4200,2370,2413
20240425,4210,3887,3484
20240425,4220,18632,19009
20240425,4250,1231,1058
20240425,4260,633,672
20240425,4270,347,339
20240425,4271,765,620
20240425,4272,2274,2206
20240425,4290,1799,1701
20240425,4300,1356,1426
20240425,4310,2016,2017
20240425,4320,1194,1349
20240425,4330,2165,1947
20240425,4340,9962,9932
20240425,4350,752,751
20240425,4360,818,911
20240425,4370,1265,1310
20240425,4380,378,387
20240425,4390,575,665
20240425,4400,11488,11225
20240425,4410,865,871
20240425,4420,1615,1511
20240425,4430,1388,1321
20240425,4440,4391,4561
20240425,4450,577,587
20240425,4460,1060,1042
20240425,4470,130,140
20240425,5000,8675,8930
20240425,5010,285,255
20240425,5020,168,159
20240425,5030,764,760
20240425,5040,210,202
20240425,5050,3019,3274
20240425,5060,229,196
20240425,5070,471,481
20240425,5080,36,29
20240425,5090,433,563
20240425,5100,137,143
20240425,5110,72,154
20240425,5120,862,803
20240425,5130,84,0
20240425,5160,1,0
20240425,5190,176,131
20240425,5200,20,23
20240425,5210,459,468
20240425,5220,132,150
20240425,5230,754,568
20240425,5240,7,9
20240425,6000,4225,4793
20240425,6010,3,8
20240425,6020,133,171
20240425,6030,43,50
20240425,6040,8,5
20240425,6050,491,551
20240425,6060,41,7
20240425,6070,569,460
20240425,6080,150,220
20240425,6090,7,9
20240425,6100,7,22
20240425,6110,1089,1238
20240425,6120,9,15
20240425,6130,533,568
20240425,6140,31,63
20240425,6150,5,4
20240425,6160,445,470
20240425,6170,38,46
20240425,6180,367,429
20240425,6190,23,23
20240425,6200,67,67
20240425,6210,41,27
20240425,6220,276,303
20240425,6230,4,9
20240425,6240,318,282
20240425,6250,556,482
20240425,7000,8170,7751
20240425,7010,227,283
20240425,7020,15,20
20240425,7030,519,469
20240425,7040,0,4
20240425,7050,89,90
20240425,7060,1110,1082
20240425,7070,4,8
20240425,7080,18,17
20240425,7090,900,905
20240425,7100,184,196
20240425,7110,21,14
20240425,7120,536,494
20240425,7130,703,750
20240425,7150,469,502
20240425,7160,3966,3996
20240425,7170,36,40
20240425,7180,113,118
20240425,7190,3319,3237
20240425,7200,144,131
20240425,7210,1244,1220
20240425,7220,98,112
20240425,7230,973,1038
20240425,7240,60,66
20240425,7250,62,65
20240425,7260,162,145
20240425,7270,77,74
20240425,7280,21,23
20240425,7290,556,612
20240425,7300,163,159
20240425,7310,709,732
20240425,7320,133,138
20240425,7330,54,63
20240425,7331,6,8
20240425,7332,1028,1146
20240425,7333,8,6
20240425,7334,12,6
20240425,7335,206,99
20240425,7336,209,268
20240425,7350,551,547
20240425,7360,4399,4603
20240425,7361,110,136
20240425,7380,795,751
20240425,7390,583,598
20240426,900,9785,9054
20240426,910,1602,1693
20240426,920,2708,2564
20240426,930,7104,7268
20240426,940,3114,2934
20240426,950,2794,2168
20240426,960,11913,12570
20240426,970,14651,14530
20240426,980,16820,18451
20240426,990,21157,20855
20240426,1000,74985,66284
20240426,1010,5092,5026
20240426,1020,26052,26046
20240426,1030,4120,3853
20240426,1040,15596,15710
20240426,1050,1466,1492
20240426,1060,1948,1864
20240426,1070,9746,10003
20240426,1080,29841,31572
20240426,1090,12088,11110
20240426,1100,27736,26857
20240426,1110,6784,6799
20240426,1120,6058,5523
20240426,1130,1752,1903
20240426,1140,408,425
20240426,1150,1037,1027
20240426,1160,3801,4002
20240426,1170,5951,5638
20240426,1180,6506,6679
20240426,1190,3365,3331
20240426,1191,376,335
20240426,1192,2975,2438
20240426,1193,1129,913
20240426,1194,4276,5081
20240426,1201,70,81
20240426,1202,217,181
20240426,1203,470,529
20240426,1204,58,66
20240426,1205,40,46
20240426,1206,52,21
20240426,1207,2,38
20240426,1208,214,260
20240426,1210,22357,20855
20240426,1220,1807,1455
20240426,1230,644,695
20240426,1240,299,309
20240426,1250,9545,10453
20240426,2110,38,41
20240426,2120,85,101
20240426,2130,2497,1310
20240426,2140,26,31
20240426,2150,536,579
20240426,2160,34,38
20240426,2170,727,957
20240426,2180,1604,1807
20240426,2190,300,369
20240426,2200,2424,2869
20240426,2210,92,124
20240426,2220,1295,1760
20240426,2230,3507,3100
20240426,2240,429,569
20240426,2250,666,845
20240426,2260,1692,242
20240426,3140,360,369
20240426,3150,1238,1179
20240426,3160,7276,6864
20240426,3170,208,145
20240426,3180,831,1016
20240426,3190,657,771
20240426,3210,381,515
20240426,3220,2467,2324
20240426,3230,7955,9834
20240426,3240,1092,1068
20240426,3250,2295,2613
20240426,3260,664,771
20240426,3270,2719,3116
20240426,3280,2238,2503
20240426,3290,1561,1617
20240426,3300,27715,26108
20240426,3310,2109,2113
20240426,3320,4016,3371
20240426,3330,612,661
20240426,3340,10693,7835
20240426,3350,773,2171
20240426,3360,13354,15433
20240426,3370,1027,1457
20240426,3380,823,919
20240426,3390,7220,9613
20240426,3400,492,754
20240426,3410,997,1364
20240426,3420,2124,3166
20240426,3430,937,1134
20240426,3431,7,23
20240426,3432,60,86
20240426,3433,23,15
20240426,3434,138,118
20240426,3435,41,76
20240426,3436,38,33
20240426,3450,660,1014
20240426,3460,185,221
20240426,3470,6402,6628
20240426,3480,2350,2917
20240426,3490,110,164
20240426,4050,2199,1606
20240426,4060,3068,1958
20240426,4070,717,819
20240426,4080,11144,11930
20240426,4090,655,742
20240426,4100,154,256
20240426,4110,564,695
20240426,4120,5074,6117
20240426,4130,1562,931
20240426,4140,508,605
20240426,4150,1443,1281
20240426,4160,197,182
20240426,4170,3608,3636
20240426,4180,1887,1392
20240426,4190,2500,2191
20240426,4200,3466,3106
20240426,4210,5180,3993
20240426,4220,25934,26500
20240426,4250,2128,1227
20240426,4260,884,807
20240426,4270,420,390
20240426,4271,1093,661
20240426,4272,3519,3444
20240426,4290,2947,1972
20240426,4300,1559,1685
20240426,4310,2942,2732
20240426,4320,1539,1817
20240426,4330,3037,2440
20240426,4340,15764,14339
20240426,4350,800,826
20240426,4360,904,972
20240426,4370,1379,1510
20240426,4380,460,494
20240426,4390,582,696
20240426,4400,14807,15615
20240426,4410,949,979
20240426,4420,1902,1849
20240426,4430,1536,1516
20240426,4440,6371,6298
20240426,4450,708,763
20240426,4460,1345,1271
20240426,4470,149,160
20240426,5000,11078,11948
20240426,5010,338,279
20240426,5020,200,194
20240426,5030,928,1004
20240426,5040,224,230
20240426,5050,3913,4708
20240426,5060,236,186
20240426,5070,697,582
20240426,5080,39,43
20240426,5090,445,643
20240426,5100,159,210
20240426,5110,71,110
20240426,5120,1079,1306
20240426,5130,27,0
20240426,5140,0,1
20240426,5160,2,2
20240426,5190,224,239
20240426,5200,13,28
20240426,5210,356,373
20240426,5220,175,187
20240426,5230,953,685
20240426,5240,28,26
20240426,6000,6103,10981
20240426,6010,4,6
20240426,6020,215,274
20240426,6030,38,96
20240426,6040,6,4
20240426,6050,611,796
20240426,6060,7,14
20240426,6070,622,723
20240426,6080,193,255
20240426,6090,7,10
20240426,6100,9,15
20240426,6110,1638,1777
20240426,6120,14,29
20240426,6130,853,899
20240426,6140,35,56
20240426,6150,5,4
20240426,6160,518,591
20240426,6170,42,60
20240426,6180,361,489
20240426,6190,18,32
20240426,6200,57,54
20240426,6210,43,36
20240426,6220,325,529
20240426,6230,8,6
20240426,6240,476,436
20240426,6250,723,679
20240426,7000,12951,14027
20240426,7010,275,288
20240426,7020,16,11
20240426,7030,942,893
20240426,7050,89,100
20240426,7060,1136,1124
20240426,7070,7,3
20240426,7080,67,62
20240426,7090,897,965
20240426,7100,206,234
20240426,7110,14,14
20240426,7120,521,520
20240426,7130,1168,943
20240426,7150,475,623
20240426,7160,5381,5162
20240426,7170,33,30
20240426,7180,128,121
20240426,7190,4903,4331
20240426,7200,145,150
20240426,7210,1274,1589
20240426,7220,127,135
20240426,7230,1118,1231
20240426,7240,31,45
20240426,7250,82,69
20240426,7260,161,184
20240426,7270,72,66
20240426,7280,24,22
20240426,7290,579,672
20240426,7300,191,194
20240426,7310,874,790
20240426,7320,185,226
20240426,7330,104,62
20240426,7331,5,3
20240426,7332,787,792
20240426,7333,35,42
20240426,7334,20,16
20240426,7335,225,105
20240426,7336,133,117
20240426,7350,335,413
20240426,7360,4828,5001
20240426,7361,75,151
20240426,7380,765,793
20240426,7390,579,589
20240427,900,9849,9425
20240427,910,1228,1444
20240427,920,2480,2286
20240427,930,5223,5073
20240427,940,2243,2244
20240427,950,1887,1581
20240427,960,9790,9711
20240427,970,6538,6302
20240427,980,12053,12301
20240427,990,14534,13951
20240427,1000,64044,59635
20240427,1010,4800,4645
20240427,1020,24047,22955
20240427,1030,3404,3222
20240427,1040,13516,12790
20240427,1050,1250,1200
20240427,1060,1778,1626
20240427,1070,7915,8031
20240427,1080,26897,27723
20240427,1090,8521,8485
20240427,1100,25325,25950
20240427,1110,5161,5223
20240427,1120,4662,4568
20240427,1130,1760,1735
20240427,1140,277,281
20240427,1150,760,798
20240427,1160,3424,3522
20240427,1170,5365,5125
20240427,1180,4887,4960
20240427,1190,2122,2158
20240427,1191,319,286
20240427,1192,2144,1808
20240427,1193,805,690
20240427,1194,3298,3622
20240427,1201,89,77
20240427,1202,189,136
20240427,1203,909,796
20240427,1204,90,91
20240427,1205,66,64
20240427,1206,75,75
20240427,1207,13,76
20240427,1208,662,720
20240427,1210,22100,21356
20240427,1220,960,858
20240427,1230,601,539
20240427,1240,317,297
20240427,1250,8092,8318
20240427,2110,53,54
20240427,2120,69,74
20240427,2130,796,843
20240427,2140,25,30
20240427,2150,1324,1365
20240427,2160,68,65
20240427,2170,778,948
20240427,2180,1312,1460
20240427,2190,332,340
20240427,2200,3302,3475
20240427,2210,53,69
20240427,2220,1315,1361
20240427,2230,2904,2903
20240427,2240,466,431
20240427,2250,695,711
20240427,2260,1636,312
20240427,3140,328,373
20240427,3150,971,976
20240427,3160,5046,5364
20240427,3170,119,127
20240427,3180,1007,1084
20240427,3190,689,915
20240427,3210,472,557
20240427,3220,2009,1897
20240427,3230,8471,8815
20240427,3240,1123,998
20240427,3250,2783,2641
20240427,3260,709,669
20240427,3270,2733,2726
20240427,3280,2512,2335
20240427,3290,1548,1395
20240427,3300,29999,30784
20240427,3310,1944,1913
20240427,3320,3306,2821
20240427,3330,741,724
20240427,3340,9731,8632
20240427,3350,745,1962
20240427,3360,13771,14361
20240427,3370,1284,1291
20240427,3380,888,888
20240427,3390,7233,7848
20240427,3400,519,588
20240427,3410,1002,1153
20240427,3420,2131,2398
20240427,3430,919,1042
20240427,3431,27,26
20240427,3432,104,99
20240427,3433,25,40
20240427,3434,166,160
20240427,3435,44,79
20240427,3436,120,81
20240427,3450,683,819
20240427,3460,203,224
20240427,3470,5553,5655
20240427,3480,1945,2095
20240427,3490,138,149
20240427,4050,1527,1371
20240427,4060,1851,1750
20240427,4070,558,585
20240427,4080,9951,11107
20240427,4090,584,584
20240427,4100,185,193
20240427,4110,430,451
20240427,4120,4141,4384
20240427,4130,449,439
20240427,4140,411,385
20240427,4150,998,923
20240427,4160,122,133
20240427,4170,2676,2514
20240427,4180,982,794
20240427,4190,1856,1567
20240427,4200,2545,2285
20240427,4210,3076,2645
20240427,4220,23554,23752
20240427,4250,1086,1024
20240427,4260,666,685
20240427,4270,306,300
20240427,4271,436,350
20240427,4272,3404,2851
20240427,4290,1109,1033
20240427,4300,1166,1210
20240427,4310,2208,2082
20240427,4320,1260,1313
20240427,4330,1926,1830
20240427,4340,12312,11265
20240427,4350,587,626
20240427,4360,730,694
20240427,4370,943,1028
20240427,4380,475,514
20240427,4390,510,520
20240427,4400,14857,15092
20240427,4410,766,738
20240427,4420,1521,1467
20240427,4430,949,990
20240427,4440,5473,4596
20240427,4450,578,557
20240427,4460,1013,1010
20240427,4470,81,95
20240427,5000,9037,9307
20240427,5010,226,206
20240427,5020,176,198
20240427,5030,735,720
20240427,5040,235,225
20240427,5050,3179,3419
20240427,5060,105,96
20240427,5070,331,377
20240427,5080,27,28
20240427,5090,340,381
20240427,5100,115,144
20240427,5110,62,154
20240427,5120,860,1043
20240427,5130,94,0
20240427,5160,0,3
20240427,5190,267,247
20240427,5200,8,15
20240427,5210,489,653
20240427,5220,198,223
20240427,5230,682,638
20240427,5240,53,45
20240427,6000,5179,7252
20240427,6010,7,16
20240427,6020,152,161
20240427,6030,18,28
20240427,6040,10,9
20240427,6050,467,509
20240427,6060,13,26
20240427,6070,557,678
20240427,6080,151,133
20240427,6090,8,7
20240427,6100,11,5
20240427,6110,1293,1432
20240427,6120,8,7
20240427,6130,680,862
20240427,6140,48,44
20240427,6150,6,2
20240427,6160,508,708
20240427,6170,52,46
20240427,6180,373,453
20240427,6190,15,21
20240427,6200,20,21
20240427,6210,33,36
20240427,6220,326,339
20240427,6230,12,19
20240427,6240,412,469
20240427,6250,647,649
20240427,7000,10850,11884
20240427,7010,243,211
20240427,7020,12,13
20240427,7030,543,672
